Experiment,Topic,ID,Question,Response,CorrectAnswer,label
1,Statistics,167,what kind of bias can arise if the researcher ask mislead question,a person may feel like they have to create a reason to make the question true like how their coworker they have problem with,response bias,-1
1,Statistics,177,what kind of bias can arise if the researcher ask mislead question,lead bias when someone feels pressured to answer in a certain way to a non neu,response bias,-1
1,Statistics,178,what kind of bias can arise if the researcher ask mislead question,response bias,response bias,1
1,Statistics,186,what kind of bias can arise if the researcher ask mislead question,ignorance bias,response bias,-1
1,Statistics,189,what kind of bias can arise if the researcher ask mislead question,bias,response bias,-1
1,Statistics,204,what kind of bias can arise if the researcher ask mislead question,response bias,response bias,1
1,Statistics,216,what kind of bias can arise if the researcher ask mislead question,response,response bias,1
1,Statistics,222,what kind of bias can arise if the researcher ask mislead question,response bias,response bias,1
1,Statistics,225,what kind of bias can arise if the researcher ask mislead question,people will answer question base off of the question and they may ch,response bias,-1
1,Statistics,236,what kind of bias can arise if the researcher ask mislead question,response bias,response bias,1
1,Statistics,240,what kind of bias can arise if the researcher ask mislead question,lead bias,response bias,-1
1,Statistics,249,what kind of bias can arise if the researcher ask mislead question,response bias,response bias,1
1,Statistics,263,what kind of bias can arise if the researcher ask mislead question,response bias if the researcher ask what problem do you have with your peer the participant be force to com,response bias,1
1,Statistics,272,what kind of bias can arise if the researcher ask mislead question,unwilling participant,response bias,-1
1,Statistics,286,what kind of bias can arise if the researcher ask mislead question,response bias,response bias,1
1,Statistics,293,what kind of bias can arise if the researcher ask mislead question,response bias,response bias,1
1,Statistics,314,what kind of bias can arise if the researcher ask mislead question,lead bias,response bias,-1
1,Statistics,319,what kind of bias can arise if the researcher ask mislead question,response bias,response bias,1
1,Statistics,330,what kind of bias can arise if the researcher ask mislead question,not sure,response bias,-1
1,Statistics,340,what kind of bias can arise if the researcher ask mislead question,it can cause questioning bias because if the question be assume something or lead you in one way you re more likely to answer it,response bias,-1
1,Statistics,341,what kind of bias can arise if the researcher ask mislead question,mislead bias,response bias,-1
1,Statistics,355,what kind of bias can arise if the researcher ask mislead question,response bias,response bias,1
1,Statistics,364,what kind of bias can arise if the researcher ask mislead question,for,response bias,-1
1,Statistics,366,what kind of bias can arise if the researcher ask mislead question,they will get inaccurate datum response,response bias,-1
1,Statistics,401,what kind of bias can arise if the researcher ask mislead question,a situational bias,response bias,-1
1,Statistics,103,in this form of sampling the population be divide into section and then participant be randomly select from each section to form the sample,group,stratified sampling,-1
1,Statistics,112,in this form of sampling the population be divide into section and then participant be randomly select from each section to form the sample,0,stratified sampling,-1
1,Statistics,133,in this form of sampling the population be divide into section and then participant be randomly select from each section to form the sample,subset sampling,stratified sampling,-1
1,Statistics,137,in this form of sampling the population be divide into section and then participant be randomly select from each section to form the sample,stratified samilpe,stratified sampling,1
1,Statistics,140,in this form of sampling the population be divide into section and then participant be randomly select from each section to form the sample,sample distribution,stratified sampling,-1
1,Statistics,167,in this form of sampling the population be divide into section and then participant be randomly select from each section to form the sample,group sample,stratified sampling,-1
1,Statistics,177,in this form of sampling the population be divide into section and then participant be randomly select from each section to form the sample,proportional sampling,stratified sampling,-1
1,Statistics,178,in this form of sampling the population be divide into section and then participant be randomly select from each section to form the sample,simple random sampling,stratified sampling,-1
1,Statistics,186,in this form of sampling the population be divide into section and then participant be randomly select from each section to form the sample,random sampling,stratified sampling,-1
1,Statistics,189,in this form of sampling the population be divide into section and then participant be randomly select from each section to form the sample,group,stratified sampling,-1
1,Statistics,204,in this form of sampling the population be divide into section and then participant be randomly select from each section to form the sample,split sampling,stratified sampling,-1
